,id,activity_count_paste,action_time_sum,action_time_mean,word_count_max,text_change_count_tiny_text_changes,cursor_position_mean,distance_of_moved_selection_mean,distance_of_moved_selection_max,size_of_moved_selection_mean,size_of_moved_selection_max,up_time_fraction_of_time_spent_writing,action_time_mean_Input,action_time_mean_Move From,action_time_mean_Nonproduction,action_time_mean_Paste,action_time_mean_Remove/Cut,action_time_mean_Replace,action_time_max_Input,action_time_max_Move From,action_time_max_Nonproduction,action_time_max_Paste,action_time_max_Remove/Cut,action_time_max_Replace,action_time_sum_Input,action_time_sum_Move From,action_time_sum_Nonproduction,action_time_sum_Paste,action_time_sum_Remove/Cut,action_time_sum_Replace,action_time_count_Input,action_time_count_Move From,action_time_count_Nonproduction,action_time_count_Paste,action_time_count_Remove/Cut,action_time_count_Replace,Peak Frequency,Mean Frequency,Median Frequency,Bandwidth,Frequency Skewness,Frequency Kurtosis,Total Energy,Spectral Entropy,Spectral Flatness,Spectral Roll-off,Mean Amplitude,Std Amplitude,Skew Amplitude,Kurtosis Amplitude,score
1475,9c9c6e1a,0,274279,96.64517265680057,375,2755,1013.060606060606,0.0,0,0.0,0,0.9592505555555556,101.8957654723127,0.0,52.74074074074074,0.0,65.34782608695652,106.0,223.0,0.0,981.0,0.0,493.0,156.0,250256.0,0.0,4272.0,0.0,19539.0,212.0,2456.0,0.0,81.0,0.0,299.0,2.0,0.029961226647867465,0.1596413405062409,0.25026436376454,0.49947127247092,4.348604537438403,27.916812878168063,304242022.0,9.821053529996195,0.6524860204197969,0.3507225942897427,292.49045360432785,359.1747106537202,4.348604537438403,27.916812878168063,4.0
1476,9cc84e1b,0,397200,102.05549845837615,518,3818,1448.8353031860227,0.0,0,0.0,0,0.9608722222222222,101.46707818930041,0.0,164.54054054054055,0.0,95.75240384615384,0.0,496.0,0.0,2725.0,0.0,539.0,0.0,345191.0,0.0,12176.0,0.0,39833.0,0.0,3402.0,0.0,74.0,0.0,416.0,0.0,0.03135440760729889,0.15204172523178436,0.25006425083526085,0.49961449498843485,4.2983935483994,28.768580717434684,589486780.9999999,10.257093076463107,0.6393534801062973,0.32896427653559496,346.06625392980493,428.154393174761,4.2983935483994,28.768580717434684,4.5
1477,9cd00d22,0,383581,97.90224604389995,448,3699,1125.350944359367,0.0,0,0.0,0,1.031745,105.18507751937985,0.0,75.25352112676056,0.0,68.35157545605307,113.83333333333333,262.0,0.0,506.0,0.0,515.0,189.0,325653.0,0.0,16029.0,0.0,41216.0,683.0,3096.0,0.0,213.0,0.0,603.0,6.0,0.02986979831503702,0.15412969579716077,0.25019147306612205,0.49961705386775596,3.965395215692712,22.659063546615894,603807904.0000002,10.27648413095497,0.6503600273241644,0.3403114628542252,351.5968654369784,429.83668381870353,3.965395215692712,22.659063546615894,3.5
1478,9cd5ac07,1,363399,91.26042189854344,360,3359,1058.6873430436967,0.0,0,0.0,0,1.0248777777777778,102.17302798982189,0.0,54.17770597738288,131.0,79.54515599343186,105.5,283.0,0.0,8681.0,131.0,508.0,119.0,281078.0,0.0,33536.0,131.0,48443.0,211.0,2751.0,0.0,619.0,1.0,609.0,2.0,0.027128862094951016,0.15823746158195454,0.25018839487565936,0.4996232102486812,3.738573551090849,20.99420982478513,605890496.0000001,10.357989127954177,0.672809070046284,0.3461441848781713,363.276808475051,415.32823929252567,3.738573551090849,20.99420982478513,4.0
1479,9cdeaac5,0,332006,119.72809231878831,416,2738,1158.8546700324557,0.0,0,0.0,0,2.352751111111111,122.31624950337704,0.0,62.285714285714285,0.0,99.34841628959276,0.0,284.0,0.0,388.0,0.0,515.0,0.0,307870.0,0.0,2180.0,0.0,21956.0,0.0,2517.0,0.0,35.0,0.0,221.0,0.0,0.030303030303030304,0.1625926854155774,0.25,0.4992784992784993,6.754180064837166,85.0411641923497,285470619.9232493,9.81296680600428,0.6772180933211904,0.3484848484848485,280.45735661992256,357.01490470494855,6.754180064837166,85.0411641923497,3.5
1480,9ce1a51f,0,167195,82.52467917077986,297,1926,744.0315893385982,0.0,0,0.0,0,0.982315,86.35277930654925,0.0,25.55,0.0,70.98165137614679,0.0,220.0,0.0,161.0,0.0,507.0,0.0,156903.0,0.0,2555.0,0.0,7737.0,0.0,1817.0,0.0,100.0,0.0,109.0,0.0,0.030617283950617285,0.15847476872787827,0.25037037037037035,0.49925925925925924,6.165685531511722,61.88964706267889,142169382.00000006,9.332084254456207,0.6633792365647502,0.33827160493827163,228.72669133221927,296.9304290967821,6.165685531511722,61.88964706267889,3.5
1481,9ce5e4cf,0,264095,125.69966682532127,284,1832,800.5254640647311,0.0,0,0.0,0,0.9856483333333333,141.45672514619883,0.0,25.605947955390334,0.0,125.54098360655738,0.0,282.0,0.0,271.0,0.0,512.0,0.0,241891.0,0.0,6888.0,0.0,15316.0,0.0,1710.0,0.0,269.0,0.0,122.0,0.0,0.030476190476190476,0.1496413553360959,0.25,0.4990476190476191,4.042810354078152,22.467379919689993,178034464.65313044,9.347519064803677,0.6452322374560869,0.33380952380952383,254.9867612616743,323.5738262458177,4.042810354078152,22.467379919689993,3.0
1482,9cfb112b,1,433529,83.62827932098766,582,4966,1397.5873842592594,0.0,0,0.0,0,0.9285877777777778,87.00701198823795,0.0,48.778301886792455,160.0,69.5985401459854,115.0,224.0,0.0,2720.0,160.0,515.0,127.0,384658.0,0.0,10341.0,160.0,38140.0,230.0,4421.0,0.0,212.0,1.0,548.0,2.0,0.03029133706347675,0.15622042048834953,0.2500482346131584,0.4997105923210496,4.0535378741406065,26.250638017044867,1019958794.9999998,10.71536053390126,0.6639707468951531,0.343237507235192,405.5470090383865,478.73386955982545,4.0535378741406065,26.250638017044867,6.0
1483,9d239d44,0,331370,85.93620331950207,478,3270,1205.2308091286307,0.0,0,0.0,0,0.9951166666666666,100.51231691078561,0.0,16.667235494880547,0.0,73.92481203007519,0.0,302.0,0.0,640.0,0.0,649.0,0.0,301939.0,0.0,9767.0,0.0,19664.0,0.0,3004.0,0.0,586.0,0.0,266.0,0.0,0.026718547341115433,0.1470083137513319,0.25006485084306096,0.49961089494163424,3.772940373608039,19.10415867374676,579385214.0000001,10.210320363544163,0.633112319657447,0.32944228274967574,339.8713665498555,430.29571796626635,3.772940373608039,19.10415867374676,4.5
1484,9d5dd931,1,247056,63.690641918020106,380,3564,928.271719515339,0.0,0,0.0,0,0.9963183333333333,64.57314148681056,0.0,57.456869009584665,90.0,62.68266253869969,0.0,225.0,0.0,683.0,90.0,526.0,0.0,188489.0,0.0,17984.0,90.0,40493.0,0.0,2919.0,0.0,313.0,1.0,646.0,0.0,0.02810727178958226,0.16380790462449452,0.25012893243940176,0.499484270242393,4.36329967134898,29.801657763515458,570725293.5201086,10.360875313286469,0.6932780443329098,0.351985559566787,361.5417735460985,404.696727812758,4.36329967134898,29.801657763515458,4.5
1485,9d8254bc,0,287211,89.97838345864662,412,2986,967.9295112781955,0.0,0,0.0,0,0.9761172222222222,95.59697081640192,0.0,47.43689320388349,0.0,66.87455197132617,0.0,262.0,0.0,495.0,0.0,493.0,0.0,258781.0,0.0,9772.0,0.0,18658.0,0.0,2707.0,0.0,206.0,0.0,279.0,0.0,0.032905045440300845,0.15972781805963418,0.2500783453462864,0.49952992792228146,4.63343175655456,30.821689056733177,391519663.0,9.96287454208872,0.644774238045955,0.3406455656534002,305.2973790613214,390.2055659425168,4.63343175655456,30.821689056733177,3.5
1486,9d8ba1be,0,393602,86.73468488320846,487,4459,1495.0698545614807,0.0,0,0.0,0,1.0104205555555557,88.4035874439462,0.0,139.32432432432432,0.0,71.55126300148588,0.0,335.0,0.0,2460.0,0.0,522.0,0.0,335138.0,0.0,10310.0,0.0,48154.0,0.0,3791.0,0.0,74.0,0.0,673.0,0.0,0.0310778047167732,0.15394309059216893,0.25016530747189775,0.49966938505620456,3.975173805421873,23.47772450623434,752511003.9999998,10.498725699987524,0.6502375197390989,0.3374476526338991,367.8269933532273,443.28126316072365,3.975173805421873,23.47772450623434,5.0
1487,9d962f39,0,238114,84.76824492702029,294,2609,728.4382342470631,0.0,0,0.0,0,0.9991077777777778,89.89164370982553,0.0,31.985,0.0,83.37122969837587,0.0,196.0,0.0,1633.0,0.0,512.0,0.0,195784.0,0.0,6397.0,0.0,35933.0,0.0,2178.0,0.0,200.0,0.0,431.0,0.0,0.030270655270655273,0.16117527815073757,0.25,0.4992877492877493,5.113621229483129,41.48958519046677,289508837.8508181,9.816250328034105,0.6616047621588461,0.3514957264957265,284.78193553022976,353.90549301268265,5.113621229483129,41.48958519046677,3.5
1488,9dad44fc,0,347632,69.65177319174514,492,3719,1254.3462232017632,0.0,0,0.0,0,1.3087233333333332,74.8176629618504,0.0,53.52824184566428,0.0,77.1323155216285,80.5,183.0,0.0,760.0,0.0,504.0,126.0,249068.0,0.0,67285.0,0.0,30313.0,966.0,3329.0,0.0,1257.0,0.0,393.0,12.0,0.02845691382765531,0.16044633515748954,0.2501002004008016,0.49959919839679356,4.332392109043696,27.98136077687899,922542229.1235542,10.684678589745669,0.6771898031241356,0.3466933867735471,395.18990180004425,462.30899229358454,4.332392109043696,27.98136077687899,2.5
1489,9e0b8121,0,713714,98.52484815019326,656,6750,1710.3090833793485,0.0,0,0.0,0,1.0007994444444444,108.64199288256228,0.0,40.76434426229508,0.0,73.11327433628318,105.83333333333333,244.0,0.0,2130.0,0.0,512.0,145.0,610568.0,0.0,19893.0,0.0,82618.0,635.0,5620.0,0.0,488.0,0.0,1130.0,6.0,0.02885544663813337,0.1558857052600535,0.25003451608449534,0.4997929034930277,4.161214205188312,28.394720949044466,1954031768.9999998,11.187650350511323,0.6535701086529931,0.33604859864696945,472.58128762518453,562.4105587659051,4.161214205188312,28.394720949044466,5.5
1490,9e5e1401,0,210181,94.54835807467387,300,2180,838.0053981106613,0.0,0,0.0,0,0.35411722222222225,95.93139709564346,0.0,53.116279069767444,0.0,89.19125683060109,0.0,309.0,0.0,1205.0,0.0,477.0,0.0,191575.0,0.0,2284.0,0.0,16322.0,0.0,1997.0,0.0,43.0,0.0,183.0,0.0,0.0288028802880288,0.16279768783873552,0.2502250225022502,0.49909990999099907,4.705654206611038,33.68833848996694,191630672.5509318,9.50393272200922,0.6664493909061391,0.35373537353735374,266.22077923750385,319.00900025478313,4.705654206611038,33.68833848996694,4.5
1491,9e9cc5e4,1,257885,73.03455111866327,457,3310,1351.4148966298499,0.0,0,0.0,0,0.562455,76.15505168389463,0.0,45.881278538812786,64.0,62.138263665594856,59.0,197.0,0.0,550.0,64.0,551.0,59.0,228389.0,0.0,10048.0,64.0,19325.0,59.0,2999.0,0.0,219.0,1.0,311.0,1.0,0.028895184135977334,0.1622567947265343,0.25014164305949005,0.49943342776203964,4.966856206880578,39.298597698349326,478155513.3145875,10.165304207209598,0.6767584510157163,0.35184135977337105,329.4132543683455,403.17505380564876,4.966856206880578,39.298597698349326,4.5
1492,9eab51f8,1,290606,73.96436752354289,403,3529,1169.2649529142275,0.0,0,0.0,0,0.9984177777777777,76.24066115702479,0.0,64.32904884318766,95.0,67.3629191321499,100.85714285714286,191.0,0.0,2738.0,95.0,511.0,155.0,230628.0,0.0,25024.0,95.0,34153.0,706.0,3025.0,0.0,389.0,1.0,507.0,7.0,0.029276985743380852,0.15379176345033624,0.24999999999999997,0.49949083503054986,3.7718454779193373,20.934099338510553,576864463.6665001,10.316567875399112,0.6599698027913056,0.3355397148676171,352.99122981229436,411.41948956774615,3.7718454779193373,20.934099338510553,4.5
1493,9eba326c,0,478291,96.93777867855695,593,4849,1667.45014187272,0.0,0,0.0,0,0.9121872222222223,101.35471698113207,0.0,5.095238095238095,0.0,78.88360655737705,0.0,215.0,0.0,204.0,0.0,502.0,0.0,429744.0,0.0,428.0,0.0,48119.0,0.0,4240.0,0.0,84.0,0.0,610.0,0.0,0.03162375836205149,0.158025267337039,0.25015203729981755,0.49969592540036495,5.97552383377478,60.83973603540165,901302881.9999998,10.591693822308327,0.6511775205586144,0.3373200891952159,364.3031545067901,482.46767090194766,5.97552383377478,60.83973603540165,4.5
1494,9ecddd96,0,335913,126.23562570462232,326,2448,998.6065388951522,0.0,0,0.0,0,1.0331716666666666,140.01850180505414,0.0,24.197183098591548,0.0,88.26724137931035,0.0,262.0,0.0,760.0,0.0,515.0,0.0,310281.0,0.0,5154.0,0.0,20478.0,0.0,2216.0,0.0,213.0,0.0,232.0,0.0,0.029323308270676692,0.15521907999120277,0.25,0.4992481203007519,4.788053826766256,38.19082773687127,263944300.7123446,9.727426421515814,0.6538275222143742,0.337218045112782,281.0229115185775,345.8754265921706,4.788053826766256,38.19082773687127,4.5
1495,9ed9b275,0,424879,117.11108048511576,397,3564,1010.7836273428886,0.0,0,0.0,0,1.0006433333333333,129.5297391304348,0.0,56.333333333333336,0.0,70.91594202898551,0.0,289.0,0.0,835.0,0.0,511.0,0.0,372398.0,0.0,3549.0,0.0,48932.0,0.0,2875.0,0.0,63.0,0.0,690.0,0.0,0.03170664460987042,0.15588512672813767,0.2500689274882823,0.49958643507030603,4.273076270811701,26.195484174155286,490669320.9999999,10.17584911582051,0.6573193082893324,0.33719327267714366,328.6863810638957,403.24274560456917,4.273076270811701,26.195484174155286,4.0
1496,9ee392eb,0,553754,192.81128133704735,429,2821,1251.9637883008356,0.0,0,0.0,0,0.9441011111111111,197.64594001463058,0.0,46.19607843137255,0.0,126.82758620689656,0.0,556.0,0.0,221.0,0.0,243.0,0.0,540364.0,0.0,2356.0,0.0,11034.0,0.0,2734.0,0.0,51.0,0.0,87.0,0.0,0.03169627307558342,0.1649888646229442,0.2500870776732846,0.4994775339602926,6.28907763898105,55.925794294955246,310060110.0000001,9.797471750141233,0.654791764804886,0.34726576105886453,271.99645190896297,376.9452124847022,6.28907763898105,55.925794294955246,3.5
1497,9eed1c32,0,184282,117.37707006369426,219,1489,596.1554140127389,0.0,0,0.0,0,0.73641,120.39563636363637,0.0,109.0,0.0,86.92105263157895,0.0,272.0,0.0,623.0,0.0,508.0,0.0,165544.0,0.0,8829.0,0.0,9909.0,0.0,1375.0,0.0,81.0,0.0,114.0,0.0,0.029955385595920966,0.15723014785614084,0.25047801147227533,0.49904397705544934,4.9154116086432404,37.38795201581297,96666004.00000001,8.960507437368465,0.6641538260158598,0.34480560866794135,217.70009091392353,275.50888353348125,4.9154116086432404,37.38795201581297,1.5
1498,9f1c3e52,0,392733,96.2816866879137,471,3696,1300.6278499632263,0.0,0,0.0,0,1.0017733333333334,98.12303422756706,0.0,104.89473684210526,0.0,76.0,80.0,1303.0,0.0,7348.0,0.0,636.0,80.0,318213.0,0.0,39860.0,0.0,34580.0,80.0,3243.0,0.0,380.0,0.0,455.0,1.0,0.03261402648357038,0.15947957513024102,0.2501226091221187,0.4995095635115253,3.9095406213504966,21.697980646454017,623158117.5891081,10.36671089890172,0.6594582471779183,0.34355076017655717,357.0295811999131,422.2550385647421,3.9095406213504966,21.697980646454017,3.5
1499,9f328eb3,0,475701,90.16319181197878,654,5202,1983.426080363912,0.0,0,0.0,0,0.7849611111111111,91.4219665726069,0.0,0.36486486486486486,0.0,91.58487394957983,0.0,196.0,0.0,12.0,0.0,505.0,0.0,421181.0,0.0,27.0,0.0,54493.0,0.0,4607.0,0.0,74.0,0.0,595.0,0.0,0.03165876777251185,0.1593856415793851,0.2500473933649289,0.4997156398104265,5.065670128669262,39.83037230796224,1029736142.0,10.708862987053251,0.6568720508929063,0.3419905213270142,387.0586605478838,490.59240404722266,5.065670128669262,39.83037230796224,5.0
1500,9f3cc888,0,158708,96.65529841656516,217,1603,681.8806333739342,0.0,0,0.0,0,1.0156888888888889,98.81190798376184,0.0,72.3076923076923,0.0,78.752,0.0,3131.0,0.0,301.0,0.0,636.0,0.0,146044.0,0.0,2820.0,0.0,9844.0,0.0,1478.0,0.0,39.0,0.0,125.0,0.0,0.029859841560024376,0.16166340147800282,0.25045703839122485,0.4990859232175503,5.8169653938764405,55.03680718145746,105811961.99999997,9.07810353671664,0.6789803408736927,0.3449116392443632,227.3680818069358,278.1056155927366,5.8169653938764405,55.03680718145746,3.0
1501,9f409102,0,161524,97.65659008464328,219,1410,620.5417170495767,0.0,0,0.0,0,0.9916966666666667,105.20107444359171,0.0,58.94672131147541,0.0,94.05607476635514,0.0,198.0,0.0,504.0,0.0,497.0,0.0,137077.0,0.0,14383.0,0.0,10064.0,0.0,1303.0,0.0,244.0,0.0,107.0,0.0,0.030248033877797946,0.16083015752862898,0.250453720508167,0.4990925589836661,3.9015581231911973,20.90359386627056,101126284.00000003,9.070191052358977,0.6702144244974193,0.3593466424682396,225.88806639693826,267.21432729868684,3.9015581231911973,20.90359386627056,3.0
1502,9f61160b,0,149690,91.3300793166565,196,1620,485.16839536302626,0.0,0,0.0,0,1.032403888888889,91.45243282498184,0.0,76.3157894736842,0.0,91.81069958847736,0.0,666.0,0.0,205.0,0.0,759.0,0.0,125930.0,0.0,1450.0,0.0,22310.0,0.0,1377.0,0.0,19.0,0.0,243.0,0.0,0.026862026862026864,0.1494969190927842,0.2503052503052503,0.4987789987789988,4.4950932953917775,28.132458814205197,102309219.58518246,8.958394658308444,0.6300774826446008,0.3327228327228327,213.28191823943038,282.1049785682922,4.4950932953917775,28.132458814205197,2.5
1503,9f62a5e5,0,683608,142.95441237975743,761,4699,2144.505646173149,0.0,0,0.0,0,0.985815,145.0555679535818,0.0,160.0,0.0,93.27522935779817,0.0,359.0,0.0,3238.0,0.0,545.0,0.0,649994.0,0.0,13280.0,0.0,20334.0,0.0,4481.0,0.0,83.0,0.0,218.0,0.0,0.03137418950010458,0.16401080083897315,0.25015687094750055,0.499686258104999,7.286017029709986,91.56161190234027,865460818.0000001,10.537088875236403,0.6520284773505934,0.3476260196611588,352.37283059391575,487.8020964800801,7.286017029709986,91.56161190234027,5.5
1504,9f8143a9,0,636048,88.88317495807713,746,6299,2133.460732252655,0.0,0,0.0,0,1.0126111111111111,98.57660991857882,0.0,50.01168224299065,0.0,67.48156424581006,134.0,236.0,0.0,3973.0,0.0,516.0,134.0,532708.0,0.0,42810.0,0.0,60396.0,134.0,5404.0,0.0,856.0,0.0,895.0,1.0,0.031446540880503145,0.15680331466495848,0.2500349406009783,0.49979035639412994,3.8233912028210923,20.461192510614023,1871427945.0000002,11.160627589867909,0.6566905680131756,0.34367575122292104,462.67296984580497,555.9832561034884,3.8233912028210923,20.461192510614023,6.0
1505,9f9b0a0e,0,399024,120.07944628347879,391,3080,1022.2320192597051,0.0,0,0.0,0,0.9711522222222222,133.27014925373135,0.0,26.285123966942148,0.0,88.4075,136.0,518.0,0.0,923.0,0.0,519.0,136.0,357164.0,0.0,6361.0,0.0,35363.0,136.0,2680.0,0.0,242.0,0.0,400.0,1.0,0.026189042745334137,0.1523233037728799,0.2501505117399157,0.4993979530403372,3.638718862129078,18.349012505402666,404968616.3015722,10.043662748167392,0.6484421827107647,0.3383503913305238,316.5403313169039,379.15592626492884,3.638718862129078,18.349012505402666,4.5
1506,9fa0f5fd,0,184865,95.48811983471074,238,1915,686.0402892561983,0.0,0,0.0,0,1.0253094444444444,95.6032315978456,0.0,265.35,0.0,80.83673469387755,0.0,266.0,0.0,4090.0,0.0,504.0,0.0,159753.0,0.0,5307.0,0.0,19805.0,0.0,1671.0,0.0,20.0,0.0,245.0,0.0,0.029457364341085267,0.15810824728539713,0.25012919896640823,0.49922480620155035,4.587360873330456,31.282646925348466,151082478.0,9.263012201897212,0.6461697380891603,0.3374677002583979,248.21623307676668,307.61509222901674,4.587360873330456,31.282646925348466,3.5
1507,9fae8916,2,432448,94.07178594735697,291,2379,863.5884272351534,0.0,0,0.0,0,1.0021183333333334,150.5655105973025,0.0,37.39501133786848,92.5,117.73376623376623,161.83333333333334,508.0,0.0,539.0,113.0,521.0,205.0,312574.0,0.0,82456.0,185.0,36262.0,971.0,2076.0,0.0,2205.0,2.0,308.0,6.0,0.0004351610095735422,0.14426523687202705,0.25,0.4995648389904265,3.8623848354154564,20.433702189000098,756466893.9431763,10.441460864172022,0.625256778656409,0.32767624020887726,350.44240694708003,454.44287593262743,3.8623848354154564,20.433702189000098,4.0
1508,9fd69131,0,489460,82.80493994248012,702,5813,1609.9648113686349,0.0,0,0.0,0,0.9942711111111111,83.3525390625,0.0,136.31578947368422,0.0,71.47270114942529,0.0,328.0,0.0,2543.0,0.0,506.0,0.0,426765.0,0.0,12950.0,0.0,49745.0,0.0,5120.0,0.0,95.0,0.0,696.0,0.0,0.03062605752961083,0.15575279456702337,0.2500846023688663,0.49966159052453474,4.144754225785705,25.804370200756154,1296868428.472598,10.877870414125262,0.6516753165058129,0.33756345177664976,420.7924577285707,511.81524113414656,4.144754225785705,25.804370200756154,5.0
1509,9fe6fde8,0,319493,128.51689460981495,285,2417,741.7940466613034,0.0,0,0.0,0,0.8325861111111111,133.8517128108869,0.0,92.03076923076924,0.0,97.31141868512111,150.0,334.0,0.0,1890.0,0.0,505.0,150.0,285238.0,0.0,5982.0,0.0,28123.0,150.0,2131.0,0.0,65.0,0.0,289.0,1.0,0.030985915492957747,0.15817784031319806,0.25030181086519115,0.4993963782696177,4.986512398248009,38.769125293113724,227930813.99999997,9.631980088877821,0.6570298755728752,0.337625754527163,268.1152987294366,334.11578906161924,4.986512398248009,38.769125293113724,4.0
1510,9fecf3dc,0,374780,82.82430939226519,502,4394,1303.1230939226518,0.0,0,0.0,0,0.9709866666666667,83.19299177063976,0.0,66.75590551181102,0.0,83.8362480127186,90.5,439.0,0.0,2170.0,0.0,765.0,102.0,313388.0,0.0,8478.0,0.0,52733.0,181.0,3767.0,0.0,127.0,0.0,629.0,2.0,0.028735632183908046,0.15662292961166502,0.25,0.4995579133510168,4.014441170533215,23.664286810405304,816741584.7855632,10.518787574399235,0.6635909279503496,0.3386383731211317,388.410360849347,458.65851889684353,4.014441170533215,23.664286810405304,4.0
1511,a0227a21,0,515825,103.2062825130052,618,4890,1578.1986794717886,0.0,0,0.0,0,0.9821877777777778,107.97399809160305,0.0,124.83809523809524,0.0,71.13180515759312,146.66666666666666,417.0,0.0,2625.0,0.0,519.0,175.0,452627.0,0.0,13108.0,0.0,49650.0,440.0,4192.0,0.0,105.0,0.0,698.0,3.0,0.02901741044626776,0.15581086865662847,0.25015009005403244,0.4996998198919351,3.627145879126011,17.61753300688905,962035371.9999999,10.6769729799635,0.6686691623731866,0.34220532319391633,406.1115766807412,469.2500760608998,3.627145879126011,17.61753300688905,5.0
1512,a026a4ed,0,334585,98.34950029394474,458,3304,1264.5655496766608,0.0,0,0.0,0,0.9925944444444444,92.39945466939332,0.0,342.8775510204082,0.0,80.76486486486486,0.0,212.0,0.0,23002.0,0.0,513.0,0.0,271100.0,0.0,33602.0,0.0,29883.0,0.0,2934.0,0.0,98.0,0.0,370.0,0.0,0.031167303734195823,0.15379790371521357,0.2502205233754778,0.4995589532490443,4.457107716144722,29.891574973839923,431708926.0,10.055856742792036,0.6426188670933541,0.3337253748897383,312.9743710548314,394.96008674504844,4.457107716144722,29.891574973839923,4.0
1513,a04a32c3,0,366511,89.69921683798336,568,3996,1709.971855115027,0.0,0,0.0,0,0.9902738888888889,92.34324553950722,0.0,133.86363636363637,0.0,61.33905579399141,83.0,636.0,0.0,3853.0,0.0,469.0,83.0,326064.0,0.0,11780.0,0.0,28584.0,83.0,3531.0,0.0,88.0,0.0,466.0,1.0,0.030844553243574054,0.16495945093608258,0.25018359853121175,0.49963280293757656,5.870066879620901,52.7429583543186,617738884.0,10.331595719942584,0.6560703424640711,0.35348837209302325,332.8340975129404,437.87904387912386,5.870066879620901,52.7429583543186,1.5
1514,a04c2d05,0,297457,135.08492279745687,183,1916,524.780199818347,0.0,0,0.0,0,1.0480105555555554,157.54147312541474,0.0,99.52447552447552,0.0,77.20782396088019,0.0,1368.0,0.0,1618.0,0.0,267.0,0.0,237415.0,0.0,28464.0,0.0,31578.0,0.0,1507.0,0.0,286.0,0.0,409.0,0.0,0.02680599727396638,0.15335640012361015,0.25034075420263513,0.4993184915947297,3.7274359505177856,22.072415676964106,167361230.00000006,9.48359716708354,0.6563603944530159,0.34166288050885957,255.42544471038596,294.79554766273924,3.7274359505177856,22.072415676964106,3.0
